account_id,driver_1,driver_1_shap,driver_2,driver_2_shap,driver_3,driver_3_shap,summary
ACC01612,amount anomaly,-0.210974,fraud ring structure,-0.069193,high avg transaction,-0.05324,amount anomaly | fraud ring structure | high avg transaction
ACC01373,amount anomaly,-0.17757,transfer hub,-0.061276,high avg transaction,-0.052483,amount anomaly | transfer hub | high avg transaction
ACC00523,amount anomaly,-0.191335,transfer hub,-0.056119,high avg transaction,-0.05592,amount anomaly | transfer hub | high avg transaction
ACC00532,amount anomaly,-0.195746,high avg transaction,-0.053185,network influence,-0.047099,amount anomaly | high avg transaction | network influence
ACC00641,amount anomaly,-0.200885,high avg transaction,-0.072122,large total outflow,-0.049447,amount anomaly | high avg transaction | large total outflow
ACC00672,amount anomaly,-0.19565,network influence,-0.047573,high avg transaction,-0.047399,amount anomaly | network influence | high avg transaction
ACC01705,amount anomaly,-0.192723,high avg transaction,-0.061714,fraud ring structure,-0.056143,amount anomaly | high avg transaction | fraud ring structure
ACC01710,amount anomaly,-0.198655,high avg transaction,-0.062376,large total outflow,-0.055102,amount anomaly | high avg transaction | large total outflow
ACC00764,amount anomaly,-0.188216,transfer hub,-0.074626,large total outflow,-0.050958,amount anomaly | transfer hub | large total outflow
ACC01285,amount anomaly,-0.195224,network influence,-0.061588,high avg transaction,-0.055233,amount anomaly | network influence | high avg transaction
ACC00342,amount anomaly,-0.18802,high avg transaction,-0.055988,transfer hub,-0.055454,amount anomaly | high avg transaction | transfer hub
ACC01040,amount anomaly,0.418067,network influence,0.082713,high avg transaction,-0.025938,amount anomaly | network influence | high avg transaction
ACC01076,amount anomaly,-0.180698,high avg transaction,-0.05369,fraud ring structure,-0.045018,amount anomaly | high avg transaction | fraud ring structure
ACC00165,amount anomaly,-0.204761,high avg transaction,-0.066486,transfer hub,-0.051149,amount anomaly | high avg transaction | transfer hub
ACC01270,amount anomaly,-0.194216,high avg transaction,-0.049369,fraud ring structure,-0.04928,amount anomaly | high avg transaction | fraud ring structure
ACC00601,amount anomaly,-0.188583,high avg transaction,-0.053948,fraud ring structure,-0.045011,amount anomaly | high avg transaction | fraud ring structure
ACC01895,amount anomaly,0.564654,network influence,-0.025732,high avg transaction,-0.022511,amount anomaly | network influence | high avg transaction
ACC00171,amount anomaly,-0.193385,high avg transaction,-0.049842,transfer hub,-0.048828,amount anomaly | high avg transaction | transfer hub
ACC01566,amount anomaly,-0.198701,network influence,-0.056704,fraud ring structure,-0.050801,amount anomaly | network influence | fraud ring structure
ACC01361,amount anomaly,-0.18115,high avg transaction,-0.056999,fraud ring structure,-0.049981,amount anomaly | high avg transaction | fraud ring structure
ACC01900,amount anomaly,-0.18905,high avg transaction,-0.055888,transfer hub,-0.050162,amount anomaly | high avg transaction | transfer hub
ACC00401,amount anomaly,-0.190169,high avg transaction,-0.058211,large total outflow,-0.052977,amount anomaly | high avg transaction | large total outflow
ACC00999,amount anomaly,-0.113817,high receive volume,0.083101,transfer hub,0.070465,amount anomaly | high receive volume | transfer hub
ACC00193,amount anomaly,0.30157,fraud ring structure,0.082931,high avg transaction,0.082647,amount anomaly | fraud ring structure | high avg transaction
ACC01043,amount anomaly,0.26631,fraud ring structure,0.069631,high avg transaction,0.069534,amount anomaly | fraud ring structure | high avg transaction
ACC01078,amount anomaly,-0.201184,network influence,-0.058298,high avg transaction,-0.057447,amount anomaly | network influence | high avg transaction
ACC00032,amount anomaly,-0.203279,network influence,-0.046679,high avg transaction,-0.039648,amount anomaly | network influence | high avg transaction
ACC01064,amount anomaly,-0.174071,high avg transaction,-0.065635,large total outflow,-0.044369,amount anomaly | high avg transaction | large total outflow
ACC00694,amount anomaly,0.284839,high avg transaction,0.075198,fraud ring structure,0.058759,amount anomaly | high avg transaction | fraud ring structure
ACC01230,amount anomaly,0.526928,high avg transaction,-0.022803,network influence,-0.018653,amount anomaly | high avg transaction | network influence
ACC01037,amount anomaly,-0.176484,high avg transaction,-0.049733,large total outflow,-0.047021,amount anomaly | high avg transaction | large total outflow
ACC00616,amount anomaly,-0.19965,high avg transaction,-0.062041,transfer hub,-0.058101,amount anomaly | high avg transaction | transfer hub
ACC00011,amount anomaly,-0.185784,transfer hub,-0.068221,high avg transaction,-0.054627,amount anomaly | transfer hub | high avg transaction
ACC00040,amount anomaly,0.50339,high avg transaction,-0.019413,large total outflow,-0.01761,amount anomaly | high avg transaction | large total outflow
ACC00107,amount anomaly,-0.101658,high avg transaction,0.060902,high receive volume,0.046352,amount anomaly | high avg transaction | high receive volume
ACC01503,amount anomaly,-0.205383,transfer hub,-0.067688,high avg transaction,-0.052718,amount anomaly | transfer hub | high avg transaction
ACC01402,amount anomaly,-0.153187,network influence,0.090239,high receive volume,0.078515,amount anomaly | network influence | high receive volume
ACC00942,amount anomaly,-0.185179,high avg transaction,-0.054776,large total outflow,-0.04811,amount anomaly | high avg transaction | large total outflow
ACC01985,amount anomaly,-0.18346,transfer hub,-0.071018,high avg transaction,-0.048385,amount anomaly | transfer hub | high avg transaction
ACC01849,amount anomaly,-0.195541,network influence,-0.069493,high avg transaction,-0.048428,amount anomaly | network influence | high avg transaction
ACC01598,amount anomaly,-0.187656,high avg transaction,-0.051291,network influence,-0.047433,amount anomaly | high avg transaction | network influence
ACC00465,amount anomaly,0.270191,fraud ring structure,0.079159,high avg transaction,0.069076,amount anomaly | fraud ring structure | high avg transaction
ACC00867,amount anomaly,-0.194044,fraud ring structure,-0.047599,network influence,-0.046605,amount anomaly | fraud ring structure | network influence
ACC00109,amount anomaly,-0.210902,high avg transaction,-0.056779,network influence,-0.054011,amount anomaly | high avg transaction | network influence
ACC00729,amount anomaly,-0.178464,high avg transaction,-0.062989,fraud ring structure,-0.054719,amount anomaly | high avg transaction | fraud ring structure
ACC00380,amount anomaly,0.157782,high avg transaction,-0.1198,large total outflow,-0.068575,amount anomaly | high avg transaction | large total outflow
ACC01299,amount anomaly,-0.216362,high avg transaction,-0.049852,network influence,-0.043638,amount anomaly | high avg transaction | network influence
ACC00451,amount anomaly,0.544479,network influence,-0.02279,high avg transaction,-0.019196,amount anomaly | network influence | high avg transaction
ACC01317,amount anomaly,-0.193756,high avg transaction,-0.057247,fraud ring structure,-0.043114,amount anomaly | high avg transaction | fraud ring structure
ACC01530,amount anomaly,-0.181419,high avg transaction,-0.066347,large total outflow,-0.062267,amount anomaly | high avg transaction | large total outflow
ACC01389,amount anomaly,-0.189448,high avg transaction,-0.067217,network influence,-0.058553,amount anomaly | high avg transaction | network influence
ACC00947,amount anomaly,0.487776,high send volume,-0.026906,high avg transaction,-0.026078,amount anomaly | high send volume | high avg transaction
ACC00270,amount anomaly,-0.228637,fraud ring structure,-0.056615,high avg transaction,-0.050917,amount anomaly | fraud ring structure | high avg transaction
ACC01840,amount anomaly,-0.186017,high avg transaction,-0.053382,large total outflow,-0.040943,amount anomaly | high avg transaction | large total outflow
ACC01527,amount anomaly,-0.097438,network influence,-0.06082,high avg transaction,-0.057114,amount anomaly | network influence | high avg transaction
ACC01023,amount anomaly,-0.193206,high avg transaction,-0.054788,network influence,-0.052142,amount anomaly | high avg transaction | network influence
ACC00274,amount anomaly,-0.203847,high avg transaction,-0.056184,large total outflow,-0.054658,amount anomaly | high avg transaction | large total outflow
ACC01668,amount anomaly,-0.177825,network influence,-0.05728,fraud ring structure,-0.05625,amount anomaly | network influence | fraud ring structure
ACC00753,amount anomaly,-0.202125,high avg transaction,-0.049771,fraud ring structure,-0.046201,amount anomaly | high avg transaction | fraud ring structure
ACC00271,amount anomaly,-0.212209,high avg transaction,-0.057574,large total outflow,-0.048257,amount anomaly | high avg transaction | large total outflow
ACC00062,amount anomaly,0.290127,fraud ring structure,0.075964,high avg transaction,0.069738,amount anomaly | fraud ring structure | high avg transaction
ACC01181,amount anomaly,-0.187859,network influence,-0.069139,fraud ring structure,-0.051509,amount anomaly | network influence | fraud ring structure
ACC01113,amount anomaly,-0.203656,high avg transaction,-0.051554,network influence,-0.047979,amount anomaly | high avg transaction | network influence
ACC01639,amount anomaly,-0.206713,high avg transaction,-0.055145,large total outflow,-0.043722,amount anomaly | high avg transaction | large total outflow
ACC00810,amount anomaly,-0.198603,large total outflow,-0.048964,high avg transaction,-0.047768,amount anomaly | large total outflow | high avg transaction
ACC01049,amount anomaly,-0.186234,high avg transaction,-0.056837,fraud ring structure,-0.039709,amount anomaly | high avg transaction | fraud ring structure
ACC00774,amount anomaly,-0.187562,high avg transaction,-0.062511,large total outflow,-0.052268,amount anomaly | high avg transaction | large total outflow
ACC01323,amount anomaly,-0.163553,high avg transaction,-0.053045,large total outflow,-0.045712,amount anomaly | high avg transaction | large total outflow
ACC00112,amount anomaly,-0.183882,fraud ring structure,-0.061782,high avg transaction,-0.060439,amount anomaly | fraud ring structure | high avg transaction
ACC00731,amount anomaly,-0.167752,high avg transaction,-0.055351,large total outflow,-0.039901,amount anomaly | high avg transaction | large total outflow
ACC00245,large total outflow,-0.065299,high avg transaction,-0.060698,network influence,0.05215,large total outflow | high avg transaction | network influence
ACC01131,amount anomaly,0.271933,fraud ring structure,0.083547,high avg transaction,0.075146,amount anomaly | fraud ring structure | high avg transaction
ACC01528,amount anomaly,-0.191203,high avg transaction,-0.058516,network influence,-0.043593,amount anomaly | high avg transaction | network influence
ACC00028,amount anomaly,-0.20297,high avg transaction,-0.064283,fraud ring structure,-0.057596,amount anomaly | high avg transaction | fraud ring structure
ACC00877,amount anomaly,-0.191409,high avg transaction,-0.060623,large total outflow,-0.045967,amount anomaly | high avg transaction | large total outflow
ACC01011,amount anomaly,-0.212255,large total outflow,-0.062907,high avg transaction,-0.062686,amount anomaly | large total outflow | high avg transaction
ACC00684,amount anomaly,-0.17186,transfer hub,-0.069794,high avg transaction,-0.063617,amount anomaly | transfer hub | high avg transaction
ACC01347,amount anomaly,0.269465,high avg transaction,0.076058,fraud ring structure,0.07127,amount anomaly | high avg transaction | fraud ring structure
ACC01770,amount anomaly,0.440772,network influence,0.099638,concentrated recipients,-0.030604,amount anomaly | network influence | concentrated recipients
ACC01546,amount anomaly,-0.195479,fraud ring structure,-0.048076,large total outflow,-0.045802,amount anomaly | fraud ring structure | large total outflow
ACC01861,amount anomaly,-0.189565,high avg transaction,-0.051143,large total outflow,-0.045989,amount anomaly | high avg transaction | large total outflow
