account_id,is_fraud,community_id,degree_centrality,betweenness_centrality,pagerank,clustering_coeff,eigenvector_centrality,total_sent,n_sent,mean_sent,std_sent,unique_receivers,total_received,n_received,unique_senders
ACC00196,1,4,0.010005002501250625,0.0030882558396315278,0.0012332154411907417,1.2877834324456936e-05,0.0,733.07,7.0,104.72428571428573,136.66383170114213,7.0,38029.56999999999,13.0,13.0
ACC00093,0,3,0.014507253626813406,0.0066495960693059245,0.0008485491322498718,2.7515886964038146e-06,0.0,1203.17,9.0,133.68555555555557,271.58570636684436,9.0,1415.11,20.0,20.0
ACC01764,0,6,0.00850425212606303,0.0004411615217017919,0.00040445981878448,7.896936929122509e-06,0.0,345.99,9.0,38.443333333333335,32.89257971032372,9.0,555.39,8.0,8.0
ACC00959,0,3,0.01250625312656328,0.00021807700647120357,0.0004525161411026899,3.46484624095301e-06,0.0,1154.84,12.0,96.23666666666666,110.99549436664972,12.0,658.27,13.0,13.0
ACC00018,0,6,0.00850425212606303,0.0019593129898282475,0.00028631514720398477,5.677744803730126e-06,0.0,251.69,9.0,27.965555555555554,27.80018979751357,9.0,292.52,8.0,8.0
ACC01322,0,6,0.010005002501250625,0.000397596195495145,0.0003762050043904404,9.092435726658497e-06,0.0,736.89,9.0,81.87666666666667,75.10117509067352,9.0,444.43,11.0,11.0
ACC00559,0,6,0.009004502251125562,0.0003482722342152057,0.0006937194756216889,1.6280316772371357e-06,0.0,374.54999999999995,8.0,46.818749999999994,49.97045968441183,8.0,1598.3899999999999,10.0,10.0
ACC00033,0,1,0.00850425212606303,0.0010532042798175865,0.0004246359575389443,6.521354435791596e-06,0.0,235.85000000000002,5.0,47.17,40.16265678463017,5.0,855.91,12.0,12.0
ACC01289,0,1,0.010005002501250625,0.006486226096030999,0.0004119256314454564,4.0100938207460065e-06,0.0,299.38,9.0,33.26444444444444,21.823053814207068,9.0,692.02,11.0,11.0
ACC01990,1,3,0.009004502251125562,0.00013520273650338683,0.0018726258009438585,0.002710761889853321,0.0,38785.47,5.0,7757.094,14438.078753058871,5.0,69766.91,13.0,13.0
ACC00715,0,6,0.010005002501250625,0.00549423861079689,0.00021953453270813652,4.3956279859777785e-06,0.0,962.1099999999999,13.0,74.00846153846153,90.46713858690659,13.0,235.48,7.0,7.0
ACC00319,0,2,0.009504752376188093,0.001808336600732799,0.0004298740083632614,9.417769241800414e-06,0.0,540.55,8.0,67.56875,66.46538657451713,8.0,1078.29,11.0,11.0
ACC01920,0,3,0.011005502751375688,0.0014639451858061163,0.0002808480370827524,8.370543317425199e-06,0.0,720.44,14.0,51.46,55.88562550836788,14.0,329.87,8.0,8.0
ACC00426,0,2,0.010005002501250625,0.0002388581678226501,0.0005077418464183607,1.0956430725286572e-05,0.0,266.75,10.0,26.675,16.899367016416782,10.0,847.87,10.0,10.0
ACC00671,0,3,0.012006003001500749,0.0020862533368786497,0.0007122628991012277,9.229256803134883e-06,0.0,1189.99,11.0,108.1809090909091,132.1553711700395,10.0,978.62,14.0,14.0
ACC00145,0,3,0.01650825412706353,0.004812716668644633,0.0010786466939547948,8.270380029295768e-06,0.0,1924.8200000000002,19.0,101.30631578947369,114.32471227023717,19.0,1747.85,14.0,14.0
ACC01480,0,6,0.011005502751375688,0.0045167729009649975,0.0003609688389279072,3.5731167675573037e-06,0.0,296.15,7.0,42.30714285714286,42.921627304614056,7.0,410.12,15.0,15.0
ACC01777,0,8,0.011005502751375688,0.008345514098390537,0.0004397730490565214,8.833492346919775e-07,0.0,638.52,11.0,58.04727272727273,49.99941761479008,11.0,435.2,11.0,11.0
ACC00291,1,2,0.011505752876438218,0.0015729836890417182,0.000913972964526423,7.847643180060326e-06,0.0,1051.76,16.0,65.735,87.96532650235925,16.0,1082.36,7.0,7.0
ACC01801,0,2,0.012006003001500749,0.0019382814530388317,0.00041093952125905743,0.0,0.0,507.66,11.0,46.150909090909096,49.88827747167575,11.0,636.45,13.0,13.0
ACC00437,0,2,0.011005502751375688,0.002500123935841795,0.0003628882386291654,7.577455455166076e-06,0.0,943.39,11.0,85.76272727272728,116.86567563582636,11.0,284.45,11.0,11.0
ACC01395,0,3,0.010005002501250625,0.002488731853414195,0.00030195559268333526,0.0,0.0,837.98,9.0,93.10888888888888,95.79928672026276,9.0,423.34000000000003,11.0,11.0
ACC00953,0,1,0.01250625312656328,0.0015940152258311338,0.001040762215584762,1.1822325471310955e-05,0.0,433.5,8.0,54.1875,50.404635203520726,8.0,1244.08,17.0,17.0
ACC00796,0,1,0.010005002501250625,0.00045180247781548434,0.000462117047043291,4.632181968785325e-06,0.0,865.7900000000001,11.0,78.70818181818183,82.56111770296982,11.0,517.74,9.0,9.0
ACC00110,0,2,0.012006003001500749,0.0013297439510546064,0.00020693939322191814,4.485410858676222e-06,0.0,1055.18,13.0,81.1676923076923,56.84240863326227,13.0,280.57,11.0,11.0
ACC00510,0,0,0.01250625312656328,0.009652348696870958,0.00038833867206957177,7.3354644875124955e-06,0.0,793.7,11.0,72.15454545454546,55.200838827618625,11.0,702.21,15.0,14.0
ACC01168,0,3,0.016008004002001,0.00046920357075434614,0.0005945942809755423,4.600849381635043e-06,0.0,806.95,12.0,67.24583333333334,51.668141486770836,12.0,1153.01,20.0,20.0
ACC00025,0,3,0.016008004002001,0.010021276904718626,0.0011556568947359406,5.630990241907361e-06,0.0,586.67,17.0,34.51,62.29273874216801,16.0,1446.46,16.0,16.0
ACC01548,0,3,0.012006003001500749,0.0038363776482836015,0.00046613294320651036,5.703384528435153e-07,0.0,589.64,12.0,49.13666666666666,46.79968770939577,12.0,466.85,12.0,12.0
ACC00782,1,0,0.011505752876438218,1.5773652592061796e-05,0.001123493401549884,0.0014602445268503811,0.0,70944.79,9.0,7882.754444444444,14487.685215894662,7.0,45108.329999999994,16.0,16.0
ACC00247,0,5,0.013006503251625811,0.0007059335473542578,0.0005111686928137574,6.167107050856071e-06,0.0,918.09,16.0,57.380625,75.04792224250227,16.0,608.69,10.0,10.0
ACC01254,0,1,0.009504752376188093,0.0008650471381837065,0.0009032669668897457,7.1722892514305155e-06,0.0,311.55,5.0,62.31,78.60317391810588,5.0,890.78,14.0,14.0
ACC01134,0,3,0.013506753376688344,0.0042428621718266545,0.00054251780156885,9.323969120661293e-07,0.0,658.2,12.0,54.85,57.06485226158361,12.0,795.48,15.0,15.0
ACC00618,0,6,0.00850425212606303,0.0012744109792634055,0.0007488090331888687,7.109826149320173e-06,0.0,691.22,9.0,76.80222222222223,65.34865583502422,9.0,1350.22,8.0,8.0
ACC01517,0,1,0.014007003501750874,0.008392709868447737,0.0007544275722058461,2.5768628474900673e-06,0.0,934.38,16.0,58.39875,106.90409894698456,16.0,695.66,12.0,12.0
ACC01679,0,1,0.010505252626313155,0.0066067818694131855,0.00021946768501722585,5.495745543210331e-07,0.0,912.08,13.0,70.16,99.90878848563159,13.0,294.42,8.0,8.0
ACC00815,1,0,0.00850425212606303,0.0001987980977475725,0.0026328731178613743,0.0015501043015709083,0.0,48.49,2.0,24.245,3.641599923110719,2.0,99843.76,15.0,15.0
ACC01848,1,0,0.005502751375687844,0.002511891581426349,0.0017095546925525388,0.004269243537485202,0.0,116745.99,5.0,23349.198,21431.536032537893,5.0,44612.31,6.0,6.0
ACC00122,0,3,0.013006503251625811,0.003018776655595065,0.00025233994029906536,5.764262481868635e-06,0.0,1330.74,17.0,78.27882352941177,91.9666533235249,17.0,246.37,9.0,9.0
ACC01574,0,3,0.01250625312656328,0.0006740106790131803,0.0007093411669637827,1.1937950483007995e-05,0.0,538.13,14.0,38.43785714285714,39.82959629733637,14.0,887.04,11.0,11.0
ACC01856,0,2,0.011005502751375688,0.006046316451519053,0.0002439928923054077,4.2734265583376387e-07,0.0,1490.37,14.0,106.455,199.04476596407227,14.0,579.3399999999999,8.0,8.0
ACC00455,0,3,0.010505252626313155,0.0011274405971754646,0.0008050869579660915,0.0,0.0,503.90000000000003,9.0,55.988888888888894,58.94157264708087,9.0,1167.18,12.0,12.0
ACC00530,0,1,0.009504752376188093,0.0017920621972647988,0.00019712156885207772,2.9419465724888017e-06,0.0,506.44,13.0,38.956923076923076,45.602801884792015,13.0,238.9,6.0,6.0
ACC00836,0,3,0.011505752876438218,0.002832622517464939,0.00045605809057760387,1.7979096485120452e-06,0.0,529.72,11.0,48.156363636363636,42.323768800220826,11.0,806.53,12.0,12.0
ACC01791,0,1,0.011005502751375688,0.006685775320092479,0.00045706696444889944,4.620910911175092e-06,0.0,321.88,11.0,29.26181818181818,33.21942287824453,11.0,961.12,11.0,11.0
ACC00004,1,6,0.010505252626313155,0.0012245862671075279,0.00023789590159254865,1.1746605765478742e-05,0.0,1016.9,14.0,72.63571428571429,83.14935012598491,14.0,9251.6,7.0,7.0
ACC00128,0,6,0.013006503251625811,0.004547193516678259,0.0002526289917679645,6.815115404033485e-06,0.0,859.65,13.0,66.12692307692308,55.02368601863132,13.0,394.18,13.0,13.0
ACC00267,0,2,0.009504752376188093,0.0005414368846084704,0.00042481664412182495,8.735253515381331e-06,0.0,546.35,12.0,45.52916666666667,44.46297059113211,12.0,514.21,7.0,7.0
ACC01150,0,1,0.007503751875937968,9.339003836252461e-05,0.000247733588617456,1.6178921054105891e-06,0.0,514.87,7.0,73.55285714285715,43.48901919423098,7.0,292.27000000000004,8.0,8.0
ACC01166,0,1,0.0050025012506253125,0.0,0.00022288194603355596,0.0,0.0,1035.56,6.0,172.59333333333333,163.95967365991757,6.0,334.13,4.0,4.0
ACC00678,0,2,0.012006003001500749,0.0012635196477117439,0.0005630259229265237,6.033202920432121e-06,0.0,514.5699999999999,12.0,42.88083333333333,36.26682843449328,12.0,1038.89,12.0,12.0
ACC00794,0,1,0.010505252626313155,0.0012085622390774968,0.00026677243825056624,4.567682721691703e-06,0.0,430.73,10.0,43.073,24.18729420813976,10.0,531.16,11.0,11.0
ACC00500,0,1,0.010505252626313155,0.0007871803769752745,0.0004983151853188265,4.0895992794934045e-06,0.0,786.9,13.0,60.53076923076923,69.88593652773764,13.0,1748.43,8.0,8.0
ACC01608,0,1,0.0080040020010005,0.00011942908391132504,0.0003925085638734851,4.807266877796888e-06,0.0,668.13,7.0,95.44714285714285,76.97900032136161,7.0,632.22,9.0,9.0
ACC01222,0,3,0.009504752376188093,0.00032899332549157464,0.000712723976196276,0.0,0.0,169.93,5.0,33.986000000000004,36.091610243933424,5.0,1171.33,14.0,14.0
ACC01956,0,0,0.01250625312656328,0.0072760354151049506,0.0003754760949879215,6.4586262874457965e-06,0.0,986.87,15.0,65.79133333333333,87.34779839131336,14.0,483.42,11.0,11.0
ACC01074,0,3,0.012006003001500749,0.0006642460369323802,0.0007198441705031896,5.700216532073866e-06,0.0,1634.6200000000001,16.0,102.16375000000001,178.78661832381826,16.0,1002.94,8.0,8.0
ACC00718,0,4,0.00850425212606303,0.005807833846853357,0.0005657478075909861,1.0244522579353597e-05,0.0,529.64,9.0,58.84888888888889,73.93196812686047,9.0,759.12,8.0,8.0
ACC00315,0,0,0.011005502751375688,9.814717168394008e-05,0.0008729602530384555,1.998960257853167e-05,0.0,546.6899999999999,7.0,78.09857142857142,61.24733937855897,7.0,1365.31,15.0,15.0
ACC00392,0,1,0.013006503251625811,0.003530168487647227,0.0005610060611685715,7.196690434915902e-07,0.0,1211.0500000000002,16.0,75.69062500000001,148.5215431048641,16.0,773.8,10.0,10.0
ACC00320,0,1,0.011505752876438218,0.0029308948768678633,0.0003172026044268865,6.45981608990393e-06,0.0,508.25,12.0,42.354166666666664,39.53325929077332,12.0,454.2,11.0,11.0
ACC00057,0,2,0.010505252626313155,0.00543239587761849,0.000228292480099516,1.0259446581053993e-06,0.0,554.86,9.0,61.65111111111111,102.07412765295187,9.0,452.54,12.0,12.0
ACC01550,1,2,0.009504752376188093,0.0013814464789952535,0.0005195503258829721,7.229488207301488e-06,0.0,511.73,9.0,56.85888888888889,59.62582398685247,9.0,581.67,10.0,10.0
ACC00072,0,3,0.0080040020010005,0.0,0.0006046481015098809,3.074441051512272e-06,0.0,834.17,11.0,75.83363636363636,113.12886707403442,11.0,1103.2,5.0,5.0
ACC00882,1,3,0.009004502251125562,0.0005620928582409324,0.0010526429423531652,3.245880151128275e-06,0.0,27129.72,2.0,13564.86,19149.441584025368,2.0,706.18,16.0,16.0
ACC01071,0,3,0.011505752876438218,0.0029241347400426943,0.0009534306902560559,1.4482045536052458e-06,0.0,406.23,11.0,36.93,57.44491709455241,11.0,1027.29,12.0,12.0
ACC01844,0,2,0.009504752376188093,0.0006382069913835797,0.00042540160575731914,7.352737162282661e-06,0.0,431.21999999999997,8.0,53.902499999999996,52.56204653278148,8.0,795.58,11.0,11.0
ACC00478,0,1,0.009504752376188093,0.006203677414282717,0.0004575962533174075,4.555419512998728e-06,0.0,815.7900000000001,9.0,90.64333333333335,175.3017955555504,9.0,681.57,10.0,10.0
ACC00898,0,6,0.014507253626813406,0.006759385698855434,0.00011903276723429119,1.7584858549551128e-06,0.0,1114.88,21.0,53.08952380952381,77.9270898645773,20.0,109.71,9.0,9.0
ACC01373,0,1,0.007503751875937968,0.00019854772230960325,0.00018766358468419572,1.1900427212501114e-05,0.0,491.02,10.0,49.102,33.93024570104574,10.0,190.82,5.0,5.0
ACC00523,0,2,0.01250625312656328,0.00010315468044332477,0.0007384328849862871,0.0,0.0,692.68,15.0,46.178666666666665,51.70235582732414,14.0,1611.76,11.0,11.0
ACC00532,0,6,0.011005502751375688,0.006713942556864018,0.0004609696975129999,2.1721233210904785e-06,0.0,822.8100000000001,10.0,82.281,138.49151666357682,9.0,518.75,13.0,13.0
ACC00641,0,2,0.010505252626313155,0.0,0.00045233765021782406,3.6464777140686503e-06,0.0,1695.41,5.0,339.082,362.8928710652773,5.0,755.49,16.0,16.0
ACC00672,0,2,0.012006003001500749,0.0024748360166069023,0.0004642658325152895,1.7479328048048442e-06,0.0,1846.7200000000003,13.0,142.05538461538464,284.0758858889465,13.0,797.79,11.0,11.0
ACC01705,0,3,0.009504752376188093,0.0012174505671254047,0.00022069527825739683,1.502955944258792e-06,0.0,487.27,11.0,44.29727272727273,25.575909012548937,11.0,313.65,8.0,8.0
ACC01710,0,2,0.011005502751375688,0.0008360035873792753,0.00029550081853526396,3.507267411608136e-06,0.0,659.31,9.0,73.25666666666666,106.98956269188129,9.0,689.65,13.0,13.0
ACC00764,0,1,0.010505252626313155,6.559836474793954e-05,0.000270801496338451,3.5864587307723084e-06,0.0,336.96,6.0,56.16,25.925912134387872,6.0,407.89,15.0,15.0
ACC01285,0,1,0.009504752376188093,0.0036922865837323068,0.0004312549229620058,9.756890710653376e-06,0.0,767.9,10.0,76.78999999999999,115.10945216522306,10.0,629.62,9.0,9.0
ACC00342,0,3,0.00850425212606303,3.0045052556308187e-05,0.0004100566671203233,7.072914561844204e-06,0.0,1210.09,8.0,151.26125,137.80493630361306,8.0,588.54,9.0,9.0
ACC01040,1,8,0.013006503251625811,0.007295314323828581,0.0012183450271226683,1.8143351236361284e-05,0.0,598.13,13.0,46.01,36.43946464114605,13.0,38175.77999999999,13.0,13.0
ACC01076,0,3,0.011505752876438218,0.00824962030564832,0.00036224124818747276,1.1050989754628446e-06,0.0,706.82,15.0,47.12133333333334,29.877214410858,15.0,450.01,8.0,8.0
ACC00165,0,3,0.007503751875937968,2.6289420986769664e-05,0.0007278131365356901,0.0,0.0,444.21000000000004,6.0,74.03500000000001,47.55839641955982,6.0,778.77,9.0,9.0
ACC01270,0,5,0.010505252626313155,0.001200925788219435,0.000490097777051302,4.970484156529415e-06,0.0,2739.2599999999998,14.0,195.66142857142856,389.285652917023,14.0,623.4,7.0,7.0
ACC00601,0,4,0.012006003001500749,0.0015354273733463328,0.0003646005272553146,3.684066122821285e-06,0.0,1991.21,13.0,153.17000000000002,207.47623863951264,13.0,500.17,11.0,11.0
ACC01895,1,2,0.010005002501250625,0.0006052826212906253,0.0005020160369493641,0.0,0.0,837.0600000000001,14.0,59.790000000000006,60.607705273022326,14.0,39728.07,6.0,6.0
ACC00171,0,3,0.009004502251125562,0.0006495990738111799,0.0004073118271675461,0.0,0.0,279.85999999999996,7.0,39.98,27.165379928627296,7.0,783.0,11.0,11.0
ACC01566,0,1,0.011005502751375688,0.002035677498408864,0.000523951146863133,2.6923530836564675e-06,0.0,1844.38,9.0,204.93111111111114,212.47032948416847,9.0,528.9399999999999,13.0,13.0
ACC01361,0,2,0.011005502751375688,0.006391333805040659,0.00029471351654496126,3.275393343924759e-06,0.0,1133.45,13.0,87.18846153846154,81.57449354691636,13.0,390.77,9.0,9.0
ACC01900,0,3,0.006503251625812906,0.0003037054062566819,0.00030455848318843617,1.127939414283931e-05,0.0,608.23,7.0,86.89,109.90997573772214,7.0,514.63,6.0,6.0
ACC00401,0,3,0.00850425212606303,0.0007566345735430278,0.0002299298428202031,7.269073826078403e-06,0.0,567.12,10.0,56.712,48.552438959221085,10.0,272.36,7.0,7.0
ACC00999,1,6,0.013006503251625811,0.00686391744420759,0.0002992906504919702,7.293253197310533e-06,0.0,1149.17,12.0,95.76416666666667,129.96079062256595,12.0,622.3100000000001,14.0,14.0
ACC00193,1,8,0.009004502251125562,0.0008311212663388752,0.0004968099963849274,0.005930969510943142,0.0,88473.78,8.0,11059.2225,20609.968469543186,6.0,45333.01,16.0,12.0
ACC01043,1,8,0.006503251625812906,0.0014381565156952852,0.0011022328174264632,0.013412050373579431,0.0,111065.49,4.0,27766.3725,22339.195839223004,4.0,129055.45999999999,12.0,9.0
ACC01078,0,6,0.010005002501250625,0.0009454176537718309,0.0004946275823869748,6.009488162268578e-06,0.0,837.36,10.0,83.736,92.81195447426659,10.0,833.1099999999999,10.0,10.0
ACC00032,0,6,0.011005502751375688,0.0011680014181264808,0.00036857262076679545,1.86286458825446e-06,0.0,990.8299999999999,8.0,123.85374999999999,154.8728464568365,8.0,517.47,14.0,14.0
ACC01064,0,1,0.0080040020010005,4.8572834966031566e-05,0.000232720230225608,4.418375397037873e-06,0.0,1067.85,13.0,82.14230769230768,70.37925714226768,13.0,101.15,3.0,3.0
ACC00694,1,3,0.007003501750875437,0.0010325483061851247,0.000876204723448237,4.012459522211649e-05,0.0,49659.81,4.0,12414.9525,14363.84906832282,4.0,21844.920000000002,10.0,10.0
ACC01230,1,5,0.00850425212606303,0.0014927383611725784,0.000278316245130549,2.350373306515974e-06,0.0,1013.7099999999999,11.0,92.15545454545453,111.17348149299242,11.0,15977.27,6.0,6.0
ACC01037,0,5,0.009504752376188093,0.006821228432033835,0.00025741457803692537,0.0,0.0,765.86,11.0,69.62363636363636,88.89007574220275,11.0,153.62,8.0,8.0
ACC00616,0,2,0.009004502251125562,3.430143500178518e-05,0.0006950985750125931,0.0,0.0,388.78000000000003,9.0,43.19777777777778,28.018944384905804,9.0,1704.03,9.0,9.0
ACC00011,0,3,0.0080040020010005,9.013515766892455e-05,0.00030513855128698215,3.5181186379049408e-06,0.0,1149.61,9.0,127.73444444444443,120.74888810162095,9.0,387.38,7.0,7.0
ACC00040,1,4,0.01250625312656328,0.0014729587015730088,0.0006940691494516701,1.8392648484787197e-05,0.0,716.86,10.0,71.686,42.02490140116664,10.0,45505.7,15.0,15.0
ACC00107,1,2,0.012006003001500749,0.0008728087767607528,0.0004786741668344547,0.0,0.0,1851.43,12.0,154.28583333333333,240.9802820095956,12.0,844.4,12.0,12.0
ACC01503,0,3,0.009504752376188093,8.062089102609363e-05,0.0005871276916732062,6.159790813442083e-06,0.0,261.59,6.0,43.59833333333333,16.989071094873513,6.0,1062.62,13.0,13.0
ACC01402,1,3,0.014007003501750874,0.0022325977803716673,0.0008429597460509115,3.3661444438871127e-06,0.0,1212.71,10.0,121.271,108.07979577351378,10.0,1220.41,18.0,18.0
ACC00942,0,6,0.012006003001500749,0.0009203801099749074,0.0004455303355590781,1.1080818757452935e-06,0.0,581.44,13.0,44.72615384615385,28.766967612889367,12.0,827.21,12.0,12.0
ACC01985,0,2,0.00850425212606303,0.0005113918320521622,0.0002845669365919149,0.0,0.0,459.98,11.0,41.81636363636364,38.86372814662208,11.0,496.5,6.0,6.0
ACC01849,0,2,0.00850425212606303,0.004096642916052621,0.0005193026736542956,6.283974789178871e-06,0.0,363.46,7.0,51.92285714285714,51.00665796876775,7.0,1285.08,10.0,10.0
ACC01598,0,7,0.011005502751375688,0.002883573919091678,0.0003682017455313002,6.335709381033952e-06,0.0,641.15,14.0,45.79642857142857,69.66268580779845,14.0,554.09,8.0,8.0
ACC00465,1,3,0.006503251625812906,0.0005042561320700391,0.0013267834537590343,0.009663448120203132,0.0,97199.22,6.0,16199.87,22760.1398919207,4.0,30919.350000000002,9.0,9.0
ACC00867,0,3,0.014007003501750874,0.003754129316910708,0.0005973104055628988,5.226424576109147e-06,0.0,779.09,15.0,51.93933333333334,40.94866271437002,15.0,863.97,13.0,13.0
ACC00109,0,6,0.011505752876438218,0.00046444643743293073,0.0005176187867047463,1.1934923607249627e-05,0.0,1072.81,11.0,97.5281818181818,166.71333562844828,11.0,1306.1399999999999,12.0,12.0
ACC00729,0,4,0.010505252626313155,0.002744615551018753,0.0008629518575596414,8.588109112876766e-06,0.0,1261.64,11.0,114.69454545454546,304.3825401156787,11.0,1097.64,10.0,10.0
ACC00380,0,5,0.010005002501250625,0.0024175000413119473,0.0010827063953008085,9.080382369432942e-06,0.0,3980.8500000000004,6.0,663.475,1480.5892524498481,6.0,1640.1999999999998,14.0,14.0
ACC01299,0,3,0.014007003501750874,0.005118550266124054,0.0008218149365429864,3.778002163727043e-06,0.0,952.7,14.0,68.05,70.93889396461633,14.0,2431.24,14.0,14.0
ACC00451,1,3,0.010505252626313155,0.0024469191552733325,0.0006555864213765508,2.7282995858074967e-06,0.0,540.21,8.0,67.52625,68.72606013057514,8.0,32151.219999999998,13.0,13.0
