transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud
TXN0016950,ACC01840,ACC00634,163.46,2024-01-02 12:03:41.286293,0
TXN0013785,ACC00352,ACC01880,123.7,2024-01-02 12:13:28.033738,0
TXN0010581,ACC00343,ACC01966,954.94,2024-01-02 12:29:29.156960,0
TXN0014945,ACC01359,ACC00078,259.34,2024-01-02 12:46:40.922992,0
TXN0009577,ACC00006,ACC00668,81.76,2024-01-02 12:53:02.854153,0
TXN0006821,ACC01262,ACC00727,299.07,2024-01-02 12:58:55.460616,0
TXN0006574,ACC00370,ACC00484,40.07,2024-01-02 13:06:45.772323,0
TXN0004885,ACC00984,ACC00947,18.75,2024-01-02 13:17:45.754675,0
TXN0012200,ACC01360,ACC00191,49.26,2024-01-02 13:18:06.531521,0
TXN0012115,ACC00641,ACC01752,78.51,2024-01-02 13:28:26.458539,0
TXN0011368,ACC00597,ACC00032,7.05,2024-01-02 13:43:30.968266,0
TXN0012423,ACC00778,ACC01132,93.44,2024-01-02 14:07:49.338765,0
TXN0019395,ACC00143,ACC00568,3.56,2024-01-02 14:22:07.812904,0
TXN0017978,ACC00495,ACC01830,138.31,2024-01-02 14:29:14.607593,0
TXN0006758,ACC00638,ACC00682,394.28,2024-01-02 14:41:46.275840,0
TXN0001577,ACC01172,ACC00390,133.98,2024-01-02 14:41:55.792906,0
TXN0014634,ACC00014,ACC00941,67.73,2024-01-02 14:52:38.621203,0
TXN0008089,ACC01574,ACC01176,17.72,2024-01-02 15:00:48.683013,0
TXN0010231,ACC00350,ACC00300,7.87,2024-01-02 15:04:23.646266,0
TXN0009373,ACC00331,ACC01993,49.27,2024-01-02 15:14:58.556555,0
TXN0009339,ACC00131,ACC00042,33.97,2024-01-02 15:15:18.739008,0
TXN0017211,ACC00259,ACC00824,30.72,2024-01-02 15:20:36.318737,0
TXN0006803,ACC00556,ACC01486,246.52,2024-01-02 15:22:17.403477,0
TXN0000595,ACC01122,ACC00741,17.96,2024-01-02 15:22:40.661867,0
TXN0009480,ACC01914,ACC01585,66.73,2024-01-02 15:29:56.163749,0
TXN0012518,ACC01127,ACC01980,96.17,2024-01-02 15:30:25.383038,0
TXN0012983,ACC01757,ACC00495,85.52,2024-01-02 15:48:20.205830,0
TXN0012297,ACC01094,ACC01028,15.43,2024-01-02 15:53:59.067990,0
TXN0014708,ACC01559,ACC01240,94.55,2024-01-02 16:03:50.574318,0
TXN0010047,ACC00908,ACC01222,42.59,2024-01-02 16:06:19.774640,0
TXN0003019,ACC00397,ACC01805,64.21,2024-01-02 16:10:59.432785,0
TXN0001884,ACC01247,ACC01306,32.08,2024-01-02 16:13:09.397115,0
TXN0015546,ACC01124,ACC01641,28.21,2024-01-02 16:25:07.994928,0
TXN0008669,ACC01450,ACC00220,86.34,2024-01-02 16:25:40.036727,0
TXN0002412,ACC01227,ACC01097,8.61,2024-01-02 16:25:54.515268,0
TXN0002901,ACC00248,ACC00159,19.9,2024-01-02 16:37:18.653004,0
TXN0004856,ACC00855,ACC01015,94.15,2024-01-02 16:42:45.763153,0
TXN0005595,ACC01834,ACC00798,4.09,2024-01-02 16:45:45.951670,0
TXN0012021,ACC00781,ACC00452,62.45,2024-01-02 16:55:18.919178,0
TXN0002657,ACC01080,ACC01340,96.38,2024-01-02 17:10:33.941437,0
TXN0019513,ACC01516,ACC00285,12.8,2024-01-02 17:13:46.141330,1
TXN0001588,ACC01795,ACC00826,12.27,2024-01-02 17:18:33.924767,0
TXN0008221,ACC00027,ACC01320,105.67,2024-01-02 17:31:07.040935,0
TXN0012449,ACC00865,ACC00206,29.01,2024-01-02 17:40:37.805060,0
TXN0000021,ACC00723,ACC01001,25.26,2024-01-02 18:04:11.148792,0
TXN0008973,ACC01597,ACC01869,163.1,2024-01-02 18:07:56.144560,0
TXN0012633,ACC00767,ACC00793,10.4,2024-01-02 18:11:34.226340,0
TXN0012366,ACC00546,ACC01764,24.46,2024-01-02 18:21:28.809986,0
TXN0001596,ACC01445,ACC01713,69.62,2024-01-02 18:38:31.976414,0
TXN0003972,ACC01797,ACC01435,50.25,2024-01-02 18:39:07.916577,0
TXN0009875,ACC01215,ACC00903,32.29,2024-01-02 18:42:33.449563,0
TXN0011526,ACC01413,ACC00400,46.9,2024-01-02 18:47:45.603858,0
TXN0006065,ACC00992,ACC01831,23.87,2024-01-02 18:53:25.456491,0
TXN0010481,ACC00137,ACC00927,24.66,2024-01-02 18:56:25.751742,0
TXN0005051,ACC01335,ACC01105,50.47,2024-01-02 19:01:37.271614,0
TXN0006062,ACC00377,ACC01572,21.36,2024-01-02 19:06:03.233385,0
TXN0009125,ACC01490,ACC00808,35.78,2024-01-02 19:08:47.084853,0
TXN0018566,ACC01271,ACC00626,32.53,2024-01-02 19:13:57.860309,0
TXN0005062,ACC00077,ACC01732,22.15,2024-01-02 19:15:40.630506,0
TXN0001514,ACC00911,ACC01052,29.99,2024-01-02 19:18:47.131916,0
TXN0017076,ACC00386,ACC00432,79.74,2024-01-02 19:48:53.956365,0
TXN0000651,ACC01120,ACC01135,127.98,2024-01-02 19:55:19.565697,0
TXN0000216,ACC00438,ACC01719,13.1,2024-01-02 20:01:15.014683,0
TXN0009926,ACC01244,ACC00788,12.17,2024-01-02 20:08:13.754836,0
TXN0006552,ACC00803,ACC00780,53.35,2024-01-02 20:16:02.292600,0
TXN0008232,ACC01905,ACC00460,2.85,2024-01-02 20:18:15.052975,0
TXN0019216,ACC00727,ACC01269,404.25,2024-01-02 20:23:15.202830,0
TXN0019508,ACC00692,ACC00465,26.15,2024-01-02 20:31:54.350631,1
TXN0019990,ACC00013,ACC00330,16.76,2024-01-02 20:44:14.957225,1
TXN0006583,ACC01134,ACC01666,5.2,2024-01-02 20:45:02.855854,0
TXN0003107,ACC01261,ACC00459,65.82,2024-01-02 20:47:12.541893,0
TXN0011412,ACC01456,ACC00289,53.66,2024-01-02 20:54:31.729256,0
TXN0008774,ACC00608,ACC00952,185.05,2024-01-02 20:56:55.135116,0
TXN0015566,ACC00098,ACC01649,11.96,2024-01-02 20:57:03.911786,0
TXN0011054,ACC01547,ACC01574,89.28,2024-01-02 21:02:55.248473,0
TXN0008852,ACC00938,ACC00839,4.49,2024-01-02 21:13:24.325631,0
TXN0006008,ACC00821,ACC01516,130.07,2024-01-02 21:13:27.088831,0
TXN0010201,ACC01537,ACC01523,42.82,2024-01-02 21:27:00.693302,0
TXN0004201,ACC01433,ACC00577,8.95,2024-01-02 21:27:43.835137,0
TXN0017248,ACC01524,ACC00513,10.25,2024-01-02 21:52:18.706536,0
TXN0018322,ACC00374,ACC01157,29.68,2024-01-02 21:53:29.850691,0
TXN0012901,ACC00770,ACC01851,29.37,2024-01-02 22:03:16.161384,0
TXN0002133,ACC01623,ACC00395,67.37,2024-01-02 22:07:19.626953,0
TXN0000450,ACC01318,ACC01989,30.72,2024-01-02 22:07:55.568030,0
TXN0006971,ACC01386,ACC01170,31.13,2024-01-02 22:08:26.251753,0
TXN0017358,ACC00966,ACC01271,77.67,2024-01-02 22:18:56.923923,0
TXN0016029,ACC00588,ACC01370,192.4,2024-01-02 22:20:12.588529,0
TXN0006043,ACC00140,ACC00176,21.6,2024-01-02 22:22:00.152451,0
TXN0014068,ACC01394,ACC00923,10.1,2024-01-02 22:23:17.958446,0
TXN0002786,ACC01632,ACC01320,13.14,2024-01-02 22:24:06.352825,0
TXN0005593,ACC00959,ACC01822,52.41,2024-01-02 22:24:15.918588,0
TXN0018096,ACC01776,ACC00172,65.84,2024-01-02 22:24:56.605234,0
TXN0015678,ACC01051,ACC00116,13.73,2024-01-02 22:35:59.017399,0
TXN0009184,ACC00469,ACC01898,26.97,2024-01-02 22:40:21.774962,0
TXN0010644,ACC00666,ACC01668,12.87,2024-01-02 22:45:42.187913,0
TXN0012022,ACC01859,ACC00173,63.81,2024-01-02 22:56:56.542448,0
TXN0005250,ACC00410,ACC01541,10.39,2024-01-02 22:58:47.759857,0
TXN0016615,ACC01655,ACC00343,4.41,2024-01-02 23:00:48.951645,0
TXN0001335,ACC01797,ACC00153,22.1,2024-01-02 23:05:18.220975,0
TXN0003242,ACC01049,ACC00864,4.47,2024-01-02 23:07:27.656274,0
TXN0005563,ACC00652,ACC01413,81.16,2024-01-02 23:11:59.665845,0
TXN0009952,ACC00720,ACC01738,11.38,2024-01-02 23:19:11.153863,0
TXN0001590,ACC00469,ACC01504,9.15,2024-01-02 23:19:57.603582,0
TXN0004476,ACC01084,ACC01630,19.04,2024-01-02 23:25:37.386355,0
TXN0014886,ACC00728,ACC00008,27.66,2024-01-02 23:30:07.070066,0
TXN0002787,ACC00417,ACC00128,6.99,2024-01-02 23:35:56.745683,0
TXN0008404,ACC00640,ACC00758,167.81,2024-01-02 23:47:31.838904,0
TXN0012065,ACC01927,ACC00307,40.21,2024-01-03 00:39:32.976224,0
TXN0002826,ACC00624,ACC00400,147.86,2024-01-03 00:42:18.274077,0
TXN0011040,ACC01346,ACC00457,18.04,2024-01-03 00:45:26.235028,0
TXN0009516,ACC01564,ACC00244,304.13,2024-01-03 00:53:20.559766,0
TXN0017475,ACC00214,ACC00433,738.58,2024-01-03 01:01:52.005414,0
TXN0013980,ACC01922,ACC00945,160.46,2024-01-03 01:03:12.288571,0
TXN0007579,ACC01917,ACC00191,5.96,2024-01-03 01:20:08.351537,0
TXN0010580,ACC00453,ACC01076,8.97,2024-01-03 01:21:53.799306,0
TXN0011401,ACC01796,ACC00319,14.02,2024-01-03 01:33:46.119807,0
TXN0017485,ACC01873,ACC00463,14.71,2024-01-03 01:36:30.865526,0
TXN0010862,ACC00061,ACC00502,32.63,2024-01-03 01:56:32.221974,0
TXN0005572,ACC01655,ACC01911,21.91,2024-01-03 01:58:43.483631,0
TXN0009347,ACC01764,ACC00005,81.43,2024-01-03 01:59:17.285608,0
TXN0010266,ACC00814,ACC00277,19.85,2024-01-03 02:20:23.414378,0
TXN0016570,ACC00232,ACC01079,51.4,2024-01-03 02:24:47.037415,0
TXN0008055,ACC01979,ACC00772,57.96,2024-01-03 02:29:13.357280,0
TXN0010551,ACC01309,ACC01713,6.09,2024-01-03 02:33:06.214842,0
TXN0017343,ACC01341,ACC01878,56.22,2024-01-03 02:47:28.631638,0
TXN0018915,ACC01169,ACC01182,20.06,2024-01-03 02:58:39.902189,0
TXN0006413,ACC01336,ACC01152,49.29,2024-01-03 03:08:41.696581,0
TXN0004319,ACC01716,ACC00307,22.11,2024-01-03 03:09:36.975890,0
TXN0003766,ACC00646,ACC01538,10.27,2024-01-03 03:10:39.351904,0
TXN0002596,ACC00425,ACC00069,15.99,2024-01-03 03:11:34.876936,0
TXN0012992,ACC00750,ACC00657,157.62,2024-01-03 03:21:15.047431,0
TXN0005916,ACC00181,ACC01005,86.26,2024-01-03 03:28:54.352105,0
TXN0006606,ACC00669,ACC00766,12.53,2024-01-03 03:34:18.608063,0
TXN0014009,ACC00935,ACC01601,324.5,2024-01-03 03:40:50.406985,0
TXN0014864,ACC01297,ACC00441,100.14,2024-01-03 03:44:33.936648,0
TXN0010664,ACC01762,ACC00796,74.68,2024-01-03 03:45:59.550966,0
TXN0011262,ACC01323,ACC00272,31.26,2024-01-03 03:53:52.689676,0
TXN0018473,ACC01461,ACC01240,12.21,2024-01-03 04:00:26.465577,0
TXN0009297,ACC01595,ACC01141,14.13,2024-01-03 04:04:11.698502,0
TXN0011230,ACC00112,ACC00940,47.63,2024-01-03 04:19:51.892785,0
TXN0004772,ACC00189,ACC01193,71.86,2024-01-03 04:21:53.987988,0
TXN0005065,ACC00635,ACC00617,25.9,2024-01-03 04:22:04.161551,0
TXN0018990,ACC00576,ACC00011,160.69,2024-01-03 04:22:54.307705,0
TXN0006548,ACC01039,ACC01968,52.96,2024-01-03 04:26:10.009236,0
TXN0008454,ACC01185,ACC00128,8.83,2024-01-03 05:06:25.479021,0
TXN0008269,ACC01026,ACC01823,85.73,2024-01-03 05:16:28.112846,0
TXN0004909,ACC00635,ACC00293,12.33,2024-01-03 05:20:25.222385,0
TXN0001768,ACC01604,ACC00579,38.39,2024-01-03 05:21:51.754287,0
TXN0019482,ACC01451,ACC00013,22.99,2024-01-03 05:27:52.653443,1
TXN0013546,ACC00750,ACC00459,9.02,2024-01-03 05:45:48.708852,0
TXN0007698,ACC01384,ACC01206,56.48,2024-01-03 05:51:21.970999,0
TXN0002427,ACC00984,ACC01037,30.73,2024-01-03 05:51:32.807523,0
TXN0009271,ACC00408,ACC00245,153.56,2024-01-03 05:53:44.611577,0
TXN0017399,ACC00700,ACC00883,58.85,2024-01-03 05:54:15.099130,0
TXN0012064,ACC01052,ACC00576,74.3,2024-01-03 06:02:52.536332,0
TXN0008443,ACC01803,ACC01385,6.86,2024-01-03 06:40:50.013980,0
TXN0005697,ACC00947,ACC01316,13.54,2024-01-03 06:53:39.184359,0
TXN0016557,ACC00962,ACC01520,4.13,2024-01-03 06:53:59.804249,0
TXN0006227,ACC00837,ACC01127,53.13,2024-01-03 07:00:17.878490,0
TXN0007259,ACC01820,ACC01749,628.19,2024-01-03 07:02:53.923646,0
TXN0017752,ACC00781,ACC01537,320.18,2024-01-03 07:12:47.805234,0
TXN0010890,ACC01001,ACC01377,36.58,2024-01-03 07:14:29.752655,0
TXN0007790,ACC01350,ACC00879,37.97,2024-01-03 07:20:29.177368,0
TXN0016492,ACC00432,ACC00156,9.92,2024-01-03 07:32:09.299113,0
TXN0017730,ACC01083,ACC01369,5.19,2024-01-03 07:47:49.777994,0
TXN0000309,ACC01333,ACC00512,25.98,2024-01-03 07:52:05.403212,0
TXN0014389,ACC01697,ACC01767,15.61,2024-01-03 07:58:12.430369,0
TXN0018338,ACC01970,ACC01252,448.72,2024-01-03 08:00:29.931702,0
TXN0003532,ACC01497,ACC01604,29.25,2024-01-03 08:05:58.887420,0
TXN0007370,ACC01452,ACC00382,42.55,2024-01-03 08:37:50.330319,0
TXN0005604,ACC00399,ACC00206,54.74,2024-01-03 08:38:41.638160,0
TXN0000505,ACC01421,ACC01140,18.46,2024-01-03 08:42:29.793383,0
TXN0001040,ACC00908,ACC00211,249.81,2024-01-03 08:43:32.565607,0
TXN0000715,ACC01747,ACC01011,124.46,2024-01-03 08:46:24.592461,0
TXN0002053,ACC01211,ACC00110,23.0,2024-01-03 08:56:53.566336,0
TXN0015226,ACC01636,ACC00240,63.53,2024-01-03 09:00:05.172428,0
TXN0013505,ACC01574,ACC01294,167.54,2024-01-03 09:03:20.785116,0
TXN0008461,ACC00266,ACC00872,2.47,2024-01-03 09:10:28.828055,0
TXN0011151,ACC00145,ACC00257,20.26,2024-01-03 09:14:45.088122,0
TXN0000795,ACC01526,ACC01288,117.19,2024-01-03 09:33:28.276999,0
TXN0000626,ACC00778,ACC01906,10.1,2024-01-03 09:36:27.403684,0
TXN0015544,ACC01838,ACC00053,12.93,2024-01-03 09:46:56.169566,0
TXN0015840,ACC01976,ACC01426,35.21,2024-01-03 09:53:19.547027,0
TXN0015926,ACC00554,ACC00009,10.43,2024-01-03 10:01:33.914050,0
TXN0010712,ACC00615,ACC00601,5.95,2024-01-03 10:06:28.231201,0
TXN0000203,ACC01374,ACC01093,117.28,2024-01-03 10:14:51.130014,0
TXN0014768,ACC00741,ACC01798,2.01,2024-01-03 10:17:19.696311,0
TXN0017856,ACC01712,ACC01516,2.93,2024-01-03 10:45:26.404801,0
TXN0011774,ACC00585,ACC00982,158.15,2024-01-03 10:46:49.493622,0
TXN0017847,ACC00857,ACC00843,13.46,2024-01-03 10:48:23.855114,0
TXN0014049,ACC00599,ACC01653,10.46,2024-01-03 10:58:24.742864,0
TXN0010782,ACC01743,ACC00314,13.61,2024-01-03 10:59:10.871588,0
TXN0018681,ACC01445,ACC00297,77.0,2024-01-03 11:23:18.071328,0
TXN0012061,ACC01828,ACC01780,6.74,2024-01-03 11:23:31.752996,0
TXN0019941,ACC00452,ACC00193,2.24,2024-01-03 11:27:37.262954,1
TXN0012680,ACC01568,ACC01822,58.82,2024-01-03 11:27:52.919795,0
TXN0010794,ACC00309,ACC01342,92.17,2024-01-03 11:28:03.363350,0
TXN0005882,ACC00856,ACC00627,74.2,2024-01-03 11:43:54.071305,0
TXN0004688,ACC00913,ACC00945,5.86,2024-01-03 11:46:24.768618,0
TXN0016379,ACC00425,ACC00524,14.83,2024-01-03 11:48:24.899169,0
TXN0004458,ACC01309,ACC00313,5.15,2024-01-03 12:05:15.367031,0
TXN0012527,ACC00297,ACC00340,164.0,2024-01-03 12:16:00.442282,0
TXN0005925,ACC00104,ACC01095,11.79,2024-01-03 12:24:01.082828,0
TXN0004304,ACC01872,ACC00687,6.9,2024-01-03 12:35:07.934047,0
TXN0013626,ACC01631,ACC00741,15.5,2024-01-03 12:38:47.133070,0
TXN0019873,ACC00203,ACC00326,45.14,2024-01-03 12:42:38.341337,1
TXN0015245,ACC00682,ACC00889,8.82,2024-01-03 12:51:00.786792,0
TXN0000629,ACC00836,ACC00459,123.1,2024-01-03 12:53:06.354027,0
TXN0019880,ACC00355,ACC00371,45.86,2024-01-03 12:56:50.535107,1
TXN0013741,ACC01794,ACC00953,10.08,2024-01-03 12:57:41.046864,0
TXN0010378,ACC01617,ACC00979,26.95,2024-01-03 13:04:43.124089,0
TXN0012885,ACC00213,ACC01678,25.35,2024-01-03 13:12:30.987543,0
TXN0005650,ACC01373,ACC00657,26.81,2024-01-03 13:30:46.337303,0
TXN0016661,ACC01653,ACC01608,25.41,2024-01-03 13:32:32.746743,0
TXN0005651,ACC00054,ACC00680,36.58,2024-01-03 13:33:11.819998,0
TXN0002060,ACC01856,ACC00349,91.93,2024-01-03 13:42:50.374523,0
TXN0000245,ACC00845,ACC00688,22.17,2024-01-03 13:59:31.182660,0
TXN0003125,ACC01751,ACC00298,80.45,2024-01-03 14:08:59.751939,0
TXN0011886,ACC00952,ACC00927,28.65,2024-01-03 14:10:15.484812,0
TXN0010265,ACC00527,ACC01309,53.56,2024-01-03 14:14:05.933673,0
TXN0006215,ACC00662,ACC00051,4.62,2024-01-03 14:15:13.921725,0
TXN0018195,ACC01265,ACC00741,21.42,2024-01-03 14:17:50.342503,0
TXN0007880,ACC01781,ACC01246,6.79,2024-01-03 14:24:19.025743,0
TXN0013851,ACC01273,ACC01047,25.88,2024-01-03 14:30:05.207204,0
TXN0018999,ACC00919,ACC01032,29.7,2024-01-03 14:31:04.977344,0
TXN0019592,ACC01131,ACC01243,18.33,2024-01-03 14:35:24.807379,1
TXN0013840,ACC01529,ACC00896,205.41,2024-01-03 14:39:21.698095,0
TXN0000199,ACC00966,ACC00995,8.4,2024-01-03 14:41:36.999906,0
TXN0005402,ACC00416,ACC01304,62.88,2024-01-03 14:43:42.791669,0
TXN0013221,ACC00496,ACC01697,185.55,2024-01-03 14:45:37.593412,0
TXN0002402,ACC01360,ACC01967,17.18,2024-01-03 14:53:36.760966,0
TXN0002910,ACC01485,ACC00719,17.42,2024-01-03 15:11:58.887057,0
TXN0007524,ACC01854,ACC01897,30.33,2024-01-03 15:12:56.778454,0
TXN0004547,ACC01364,ACC00210,30.91,2024-01-03 15:15:44.901999,0
TXN0009486,ACC00550,ACC01768,27.26,2024-01-03 15:18:15.876357,0
TXN0014785,ACC00573,ACC01718,96.0,2024-01-03 15:19:06.349706,0
TXN0010104,ACC00897,ACC00020,11.82,2024-01-03 15:21:17.556151,0
TXN0014878,ACC00006,ACC00502,29.16,2024-01-03 15:23:58.121262,0
TXN0001263,ACC01708,ACC01843,10.97,2024-01-03 15:24:34.209120,0
TXN0008995,ACC00976,ACC01625,37.41,2024-01-03 15:30:10.985004,0
TXN0007250,ACC00087,ACC01751,49.58,2024-01-03 15:37:15.107685,0
TXN0001342,ACC00880,ACC01017,55.94,2024-01-03 15:40:54.310370,0
TXN0015856,ACC01746,ACC01271,16.77,2024-01-03 15:50:28.268776,0
TXN0015440,ACC01049,ACC00788,43.14,2024-01-03 16:01:03.714256,0
TXN0007685,ACC00565,ACC01017,97.78,2024-01-03 16:07:03.141267,0
TXN0009959,ACC01603,ACC00906,55.21,2024-01-03 16:14:14.716142,0
TXN0003313,ACC00807,ACC01933,9.8,2024-01-03 16:17:16.520468,0
TXN0014276,ACC01519,ACC01489,68.59,2024-01-03 16:29:00.305292,0
TXN0012703,ACC00742,ACC01640,13.16,2024-01-03 16:30:19.234123,0
TXN0013004,ACC00128,ACC00056,27.72,2024-01-03 16:36:09.751025,0
TXN0007233,ACC00963,ACC00699,79.21,2024-01-03 16:40:12.615745,0
TXN0004513,ACC00785,ACC00816,10.78,2024-01-03 16:40:13.054051,0
TXN0007024,ACC01875,ACC00691,129.65,2024-01-03 16:42:49.881307,0
TXN0004797,ACC00588,ACC01338,3.19,2024-01-03 16:45:09.158717,0
TXN0005647,ACC01739,ACC00332,217.42,2024-01-03 16:45:25.465609,0
TXN0008428,ACC01996,ACC00037,3.91,2024-01-03 16:46:24.156609,0
TXN0016430,ACC01988,ACC00522,58.76,2024-01-03 16:49:40.000188,0
TXN0003566,ACC00161,ACC00733,43.59,2024-01-03 16:50:16.769693,0
TXN0016804,ACC01758,ACC01234,60.1,2024-01-03 16:50:35.671501,0
TXN0016695,ACC01290,ACC00012,117.5,2024-01-03 17:10:19.729674,0
TXN0017233,ACC01561,ACC01772,12.92,2024-01-03 17:13:17.814512,0
TXN0009629,ACC01487,ACC01421,383.05,2024-01-03 17:15:09.439504,0
TXN0009038,ACC01126,ACC01094,83.83,2024-01-03 17:24:57.453691,0
TXN0000743,ACC01364,ACC01308,34.17,2024-01-03 17:25:03.147369,0
TXN0018738,ACC01464,ACC00162,237.67,2024-01-03 17:33:25.414340,0
TXN0015790,ACC00608,ACC01456,138.54,2024-01-03 17:39:44.481012,0
TXN0010296,ACC01195,ACC00866,1.96,2024-01-03 17:50:38.614697,0
TXN0012221,ACC00348,ACC00298,26.92,2024-01-03 17:53:31.066086,0
TXN0019318,ACC00262,ACC01619,39.2,2024-01-03 17:55:07.059255,0
TXN0013286,ACC00453,ACC00425,137.16,2024-01-03 18:09:32.726523,0
TXN0006459,ACC00960,ACC01229,38.44,2024-01-03 18:46:27.355186,0
TXN0014539,ACC00631,ACC01766,7.27,2024-01-03 18:53:33.842585,0
TXN0013976,ACC01873,ACC01989,95.26,2024-01-03 18:54:36.653397,0
TXN0014037,ACC00860,ACC01879,20.9,2024-01-03 19:03:46.921348,0
TXN0010012,ACC00104,ACC00417,6.83,2024-01-03 19:08:58.943029,0
TXN0000689,ACC00353,ACC01952,56.44,2024-01-03 19:15:49.454044,0
TXN0018424,ACC00699,ACC00631,38.45,2024-01-03 19:20:05.315358,0
TXN0009258,ACC01200,ACC01194,917.86,2024-01-03 19:20:34.432131,0
TXN0002511,ACC00633,ACC01773,63.86,2024-01-03 19:21:32.554704,0
TXN0004860,ACC01461,ACC00624,18.71,2024-01-03 19:37:16.229371,0
TXN0018167,ACC01029,ACC01986,57.58,2024-01-03 19:42:47.741906,0
TXN0000039,ACC00147,ACC01855,41.94,2024-01-03 19:51:07.161820,0
TXN0007927,ACC00603,ACC00096,39.27,2024-01-03 19:54:02.696386,0
TXN0010013,ACC01390,ACC01104,18.93,2024-01-03 19:55:19.973462,0
TXN0005239,ACC01035,ACC00534,90.5,2024-01-03 19:55:40.042645,0
TXN0000802,ACC01509,ACC00496,37.16,2024-01-03 20:11:32.311748,0
TXN0015314,ACC01093,ACC00720,15.71,2024-01-03 20:22:49.480863,0
TXN0019523,ACC00452,ACC00193,15.89,2024-01-03 20:26:08.084324,1
TXN0008246,ACC01631,ACC01612,33.92,2024-01-03 21:00:29.942091,0
TXN0017266,ACC00153,ACC00244,127.0,2024-01-03 21:13:37.444438,0
TXN0003659,ACC01220,ACC00363,471.08,2024-01-03 21:14:51.982373,0
TXN0007695,ACC01051,ACC00038,189.94,2024-01-03 21:18:10.077971,0
TXN0016457,ACC00813,ACC00941,5.69,2024-01-03 21:27:13.585988,0
TXN0012121,ACC00865,ACC00770,30.11,2024-01-03 21:37:12.295113,0
TXN0011636,ACC00693,ACC00687,31.21,2024-01-03 22:10:11.981889,0
TXN0009901,ACC01849,ACC01634,51.62,2024-01-03 22:12:10.742530,0
TXN0009318,ACC00244,ACC01172,18.98,2024-01-03 22:15:45.504961,0
TXN0014017,ACC01174,ACC00034,56.88,2024-01-03 22:17:23.171100,0
TXN0018771,ACC00066,ACC01611,33.01,2024-01-03 22:17:38.101062,0
TXN0004427,ACC01284,ACC01651,12.02,2024-01-03 22:29:33.938001,0
TXN0008674,ACC01840,ACC00057,21.96,2024-01-03 22:33:58.349909,0
TXN0007512,ACC01262,ACC01930,42.98,2024-01-03 22:37:06.801653,0
TXN0002903,ACC00432,ACC00220,49.18,2024-01-03 22:49:56.157101,0
TXN0008118,ACC00438,ACC00089,25.06,2024-01-03 22:54:30.869102,0
TXN0009679,ACC00023,ACC01928,32.84,2024-01-03 23:03:35.860453,0
TXN0015001,ACC00639,ACC00099,31.84,2024-01-03 23:13:59.325212,0
TXN0014207,ACC01586,ACC01554,28.43,2024-01-03 23:17:46.803308,0
TXN0018112,ACC01169,ACC00592,51.04,2024-01-03 23:38:17.362424,0
TXN0016318,ACC00410,ACC01856,10.6,2024-01-03 23:39:57.925290,0
TXN0009928,ACC01949,ACC00877,75.63,2024-01-03 23:51:17.945376,0
TXN0018506,ACC00676,ACC01789,39.92,2024-01-03 23:51:41.062401,0
TXN0003519,ACC00131,ACC01878,2.32,2024-01-04 00:01:20.421187,0
TXN0016972,ACC00298,ACC01564,48.84,2024-01-04 00:04:40.791693,0
TXN0014996,ACC00052,ACC00181,146.14,2024-01-04 00:10:11.169758,0
TXN0009920,ACC01344,ACC01169,9.63,2024-01-04 00:29:07.553879,0
TXN0016678,ACC00370,ACC01366,22.92,2024-01-04 00:31:36.519307,0
TXN0016144,ACC00411,ACC00363,165.89,2024-01-04 00:34:05.858783,0
TXN0017744,ACC00804,ACC00657,148.96,2024-01-04 01:04:10.302632,0
TXN0014518,ACC00869,ACC01703,164.37,2024-01-04 01:06:30.249006,0
TXN0010898,ACC01619,ACC01198,14.7,2024-01-04 01:11:48.070475,0
TXN0007354,ACC00737,ACC01636,159.72,2024-01-04 01:14:52.201183,0
TXN0011693,ACC01226,ACC01256,18.86,2024-01-04 01:54:16.959523,0
TXN0012948,ACC00388,ACC01074,357.83,2024-01-04 02:02:01.147710,0
TXN0017872,ACC01020,ACC01374,121.26,2024-01-04 02:05:08.799763,0
TXN0016872,ACC00512,ACC00840,2.72,2024-01-04 02:10:09.701831,0
TXN0006388,ACC01333,ACC00961,91.01,2024-01-04 02:10:44.556965,0
TXN0010409,ACC01117,ACC00875,41.78,2024-01-04 02:15:52.095173,0
TXN0014590,ACC01452,ACC01341,6.67,2024-01-04 02:26:52.382227,0
TXN0010381,ACC00844,ACC01634,103.53,2024-01-04 02:38:05.702662,0
TXN0009265,ACC01665,ACC01594,74.3,2024-01-04 02:45:06.276514,0
TXN0015317,ACC00610,ACC01056,24.64,2024-01-04 02:49:16.273684,0
TXN0018362,ACC00562,ACC00379,87.99,2024-01-04 02:55:19.339787,0
TXN0002806,ACC01244,ACC01449,30.06,2024-01-04 02:55:42.353375,0
TXN0016018,ACC01521,ACC00564,77.03,2024-01-04 02:57:15.363148,0
TXN0007122,ACC00905,ACC01751,18.66,2024-01-04 03:04:34.090714,0
TXN0003069,ACC01999,ACC01240,76.04,2024-01-04 03:11:18.141231,0
TXN0014738,ACC01668,ACC00128,7.69,2024-01-04 03:27:22.080660,0
TXN0016296,ACC01070,ACC00383,26.94,2024-01-04 03:31:22.566357,0
TXN0013622,ACC00145,ACC00188,67.92,2024-01-04 03:34:24.779546,0
TXN0006297,ACC00665,ACC01578,8.49,2024-01-04 03:35:03.652797,0
